Sample ID,Donor ID,Species,Species NCBI Taxonomy ID,Genotype,Modality,Technique,Anatomical Structure,Subspecimen Type,Total Processed Subspecimens,Organization,Investigator,Grant Number,Project,Imaging database,Imaging data link,Comments,Metadata Submission,Age,Sex,QC,Download Link,Visualization Link,Soma_X(CCFv3_1𝜇𝑚),Soma_Y(CCFv3_1𝜇𝑚),Soma_Z(CCFv3_1𝜇𝑚)
191183_18,191183,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19032514-191183,,,32w,female,pass,,,NA,NA,NA
191183_19,191183,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19032514-191183,,,32w,female,pass,,,NA,NA,NA
191183_20,191183,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19032514-191183,,,32w,female,pass,,,NA,NA,NA
191183_21,191183,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19032514-191183,,,32w,female,pass,,,NA,NA,NA
191183_22,191183,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19032514-191183,,,32w,female,pass,,,NA,NA,NA
191185_01,191185,mouse,NCBI:txid10090,Fezf2-2A-CreER*LSL-Flpo,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19032505-191185,,,28w,female,pass,,,NA,NA,NA
191185_02,191185,mouse,NCBI:txid10090,Fezf2-2A-CreER*LSL-Flpo,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19032505-191185,,,28w,female,pass,,,NA,NA,NA
191185_03,191185,mouse,NCBI:txid10090,Fezf2-2A-CreER*LSL-Flpo,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19032505-191185,,,28w,female,pass,,,NA,NA,NA
191185_04,191185,mouse,NCBI:txid10090,Fezf2-2A-CreER*LSL-Flpo,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19032505-191185,,,28w,female,pass,,,NA,NA,NA
191196_01,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191196_02,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191196_03,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191196_04,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191196_05,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191196_06,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191196_07,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191196_08,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191196_09,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191196_10,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191196_11,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191196_12,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191196_13,191196,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030611-191196,,,13w,male,pass,,,NA,NA,NA
191197_01,191197,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOp,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030614-191197,,,13w,male,pass,,,NA,NA,NA
191197_02,191197,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOp,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030614-191197,,,13w,male,pass,,,NA,NA,NA
191197_03,191197,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOp,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030614-191197,,,13w,male,pass,,,NA,NA,NA
191197_04,191197,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOp,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030614-191197,,,13w,male,pass,,,NA,NA,NA
191197_05,191197,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOp,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030614-191197,,,13w,male,pass,,,NA,NA,NA
191197_06,191197,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOp,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030614-191197,,,13w,male,pass,,,NA,NA,NA
191198_01,191198,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030615-191198,,,21w,male,pass,,,NA,NA,NA
191198_02,191198,mouse,NCBI:txid10090,PlexinD1-creER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_19030615-191198,,,21w,male,pass,,,NA,NA,NA
193383_01,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_02,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_03,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_04,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_05,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_06,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_07,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_08,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_09,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_10,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_11,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_12,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_13,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_14,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_15,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193383_16,193383,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOp;MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081512-193383,,,20w,female,pass,,,NA,NA,NA
193388_01,193388,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081501-193388,,,20w,male,pass,,,NA,NA,NA
193388_02,193388,mouse,NCBI:txid10090,Fezf2-CreER,cell morphology,fMOST,MOs,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,/bil/proj/u19huang/mouseID_019081501-193388,,,20w,male,pass,,,NA,NA,NA
192484_01,192484,mouse,NCBI:txid10090,#N/A,cell morphology,fMOST,#N/A,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,#N/A,#N/A,#N/A,#N/A,#N/A,,,,NA,NA,NA
192484_02,192484,mouse,NCBI:txid10090,#N/A,cell morphology,fMOST,#N/A,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,#N/A,#N/A,#N/A,#N/A,#N/A,,,,NA,NA,NA
192484_03,192484,mouse,NCBI:txid10090,#N/A,cell morphology,fMOST,#N/A,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,#N/A,#N/A,#N/A,#N/A,#N/A,,,,NA,NA,NA
192484_04,192484,mouse,NCBI:txid10090,#N/A,cell morphology,fMOST,#N/A,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,#N/A,#N/A,#N/A,#N/A,#N/A,,,,NA,NA,NA
192484_05,192484,mouse,NCBI:txid10090,#N/A,cell morphology,fMOST,#N/A,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,#N/A,#N/A,#N/A,#N/A,#N/A,,,,NA,NA,NA
192484_06,192484,mouse,NCBI:txid10090,#N/A,cell morphology,fMOST,#N/A,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,#N/A,#N/A,#N/A,#N/A,#N/A,,,,NA,NA,NA
192484_07,192484,mouse,NCBI:txid10090,#N/A,cell morphology,fMOST,#N/A,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,#N/A,#N/A,#N/A,#N/A,#N/A,,,,NA,NA,NA
192484_08,192484,mouse,NCBI:txid10090,#N/A,cell morphology,fMOST,#N/A,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,#N/A,#N/A,#N/A,#N/A,#N/A,,,,NA,NA,NA
192484_09,192484,mouse,NCBI:txid10090,#N/A,cell morphology,fMOST,#N/A,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,#N/A,#N/A,#N/A,#N/A,#N/A,,,,NA,NA,NA
192484_10,192484,mouse,NCBI:txid10090,#N/A,cell morphology,fMOST,#N/A,cells,1,Huazhong University of Science and Technology,Qingming Luo,1U19MH114821-01,huang_fmost,BIL,#N/A,#N/A,#N/A,#N/A,#N/A,,,,NA,NA,NA
