General Modality,Dataset Type,Technique,Virus Spread (if applicable),Imaging Modality,Atlas Aligned,Species,Genotype,Brain Regions,Number of SWC files,URL,BIL directory,BIL UUID,Metadata version,Project,Contributor Name,Affiliation,Grant number,NCBI taxonomy,Sample local ID,Title,Abstract
cell morphology,Morphology,fMOST; neuron morphology reconstruction,,fMOST,,mouse,PlexinD1-CreER*LSL-flp,Mos,5,https://download.brainimagelibrary.org/3a/c1/3ac1bdc022d0da78/193644-5,/bil/data/3a/c1/3ac1bdc022d0da78/193644-5,3ac1bdc022d0da78,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,193644,Huang U19 fMOST cell reconstructions,These are 662 cell reconstructions in .swc format derived from 47 mouse brains. These were reconstructed at HUST and submitted by the Huang Lab.
connectivity,Tracer Injected,anterograde tracing,Anterograde,,,mouse,,MOs,,https://download.brainimagelibrary.org/10/3f/103f2c836786416b/181112_JH_HK0060_PlexinD1LSLflp_MOs_male_processed,/bil/data/10/3f/103f2c836786416b/181112_JH_HK0060_PlexinD1LSLflp_MOs_male_processed,103f2c836786416b,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,181112_JH_HK0060_PlexinD1LSLflp_MOs_male,181112_JH_HK0060_PlexinD1LSLflp_MOs_male,Huang U19
connectivity,Tracer Injected,anterograde tracing,Anterograde,,,mouse,,MOs,,https://download.brainimagelibrary.org/2f/7b/2f7be30ac7784824/191007_JH_HK0228_Tle4LSLflp_MOs_M2ALM_female_processed,/bil/data/2f/7b/2f7be30ac7784824/191007_JH_HK0228_Tle4LSLflp_MOs_M2ALM_female_processed,2f7be30ac7784824,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,191007_JH_HK0228_Tle4LSLflp_MOs_M2ALM_female_processed,191007_JH_HK0228_Tle4LSLflp_MOs_M2ALM_female,Huang U19
connectivity,Tracer Injected,anterograde tracing,Anterograde,,,mouse,,MOs,,https://download.brainimagelibrary.org/7c/e4/7ce41c7ea39b474c/191108_JH_HK0234_FoxP2_MOs_RFA_male_processed,/bil/data/7c/e4/7ce41c7ea39b474c/191108_JH_HK0234_FoxP2_MOs_RFA_male_processed,7ce41c7ea39b474c,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,191108_JH_HK0234_FoxP2_MOs_RFA_male_processed,191108_JH_HK0234_FoxP2_MOs_RFA_male,Huang U19
connectivity,Tracer Injected,anterograde tracing,Anterograde,,,mouse,,MOs,,https://download.brainimagelibrary.org/ff/f2/fff264382a0b61b4/191206_JH_HK0246_Tle4LSLflp_MOs_RFA_male_processed,/bil/data/ff/f2/fff264382a0b61b4/191206_JH_HK0246_Tle4LSLflp_MOs_RFA_male_processed,fff264382a0b61b4,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,191206_JH_HK0246_Tle4LSLflp_MOs_RFA_male_processed,191206_JH_HK0246_Tle4LSLflp_MOs_RFA_male,Huang U19
population imaging,Cell Density,STPT,,STPT,,mouse,NA,MOs,,https://download.brainimagelibrary.org/08/a1/08a1310bf23f9af4/190426_JH_HK0134_Tle4LSLflp_MOs_RFA_female_processed,/bil/data/08/a1/08a1310bf23f9af4/190426_JH_HK0134_Tle4LSLflp_MOs_RFA_female_processed,08a1310bf23f9af4,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,190426_JH_HK0134_PlexinD1LSLflp_MOs_RFA_female,190426_JH_HK0134_PlexinD1LSLflp_MOs_RFA_female,Huang U19
population imaging,Cell Density,STPT,,STPT,,mouse,NA,MOs,,https://download.brainimagelibrary.org/f6/30/f6307b2d106bdd50/190329_JH_HK0129_PlexinD1LSLflp_MOs_RG_male_processed/,/bil/data/f6/30/f6307b2d106bdd50/190329_JH_HK0129_PlexinD1LSLflp_MOs_RG_male_processed/,f6307b2d106bdd50,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,190329_JH_HK0129_PlexinD1LSLflp_MOs_RG_male,190329_JH_HK0129_PlexinD1LSLflp_MOs_RG_male,Huang U19
cell morphology,,fMOST,,fMOST,,mouse,Fezf2-2A-CreER,MOs,,https://download.brainimagelibrary.org/16/a5/16a50e365f275fc2/mouseID_18110102-182061/,/bil/data/16/a5/16a50e365f275fc2/mouseID_18110102-182061/,16a50e365f275fc2,1,U19 Huang,Qingming Luo,Huazhong University of Science and Technology,1-U19-MH114821-01,NCBI:txid10090,182061,182061,fMost 182061
cell morphology,,fMOST,,fMOST,,mouse,PlexinD1-creER,MOs,,https://download.brainimagelibrary.org/2e/31/2e31d0b226c4de3e/mouseID_18121215-182932/,/bil/data/2e/31/2e31d0b226c4de3e/mouseID_18121215-182932/,2e31d0b226c4de3e,1,U19 Huang,Qingming Luo,Huazhong University of Science and Technology,1-U19-MH114821-01,NCBI:txid10090,182932,182932,fMost 182932
cell morphology,,fMOST,,fMOST,,mouse,Fezf2-CreER,MOs,,https://download.brainimagelibrary.org/36/cd/36cd086800a14408/mouseID_18101512-182275/,/bil/data/36/cd/36cd086800a14408/mouseID_18101512-182275/,36cd086800a14408,1,U19 Huang,Qingming Luo,Huazhong University of Science and Technology,1-U19-MH114821-01,NCBI:txid10090,182275,182275,fMost 182275
cell morphology,,fMOST,,fMOST,,mouse,Fezf2-2A-CreER,MOs,,https://download.brainimagelibrary.org/55/50/555003a95bda40ec/mouseID_18110103-182062/,/bil/data/55/50/555003a95bda40ec/mouseID_18110103-182062/,555003a95bda40ec,1,U19 Huang,Qingming Luo,Huazhong University of Science and Technology,1-U19-MH114821-01,NCBI:txid10090,182062,182062,fMost 182062
cell morphology,,fMOST,,fMOST,,mouse,PlexinD1-creER,MOs,,https://download.brainimagelibrary.org/6d/b5/6db5ad6bbb46afcb/mouseID_18082503-18965/,/bil/data/6d/b5/6db5ad6bbb46afcb/mouseID_18082503-18965/,6db5ad6bbb46afcb,1,U19 Huang,Qingming Luo,Huazhong University of Science and Technology,1-U19-MH114821-01,NCBI:txid10090,18965,18965,fMost 18965
cell morphology,,fMOST,,fMOST,,mouse,Fezf2-CreER,MOs,,https://download.brainimagelibrary.org/6f/2c/6f2cea13d7d94efd/mouseID_unknown-181349/,/bil/data/6f/2c/6f2cea13d7d94efd/mouseID_unknown-181349/,6f2cea13d7d94efd,1,U19 Huang,Qingming Luo,Huazhong University of Science and Technology,1-U19-MH114821-01,NCBI:txid10090,181349,181349,fMost 181349
cell morphology,,fMOST,,fMOST,,mouse,PlexinD1-creER,MOs,,https://download.brainimagelibrary.org/a2/6b/a26b3e1028ce1f09/mouseID_19012101-190381/,/bil/data/a2/6b/a26b3e1028ce1f09/mouseID_19012101-190381/,a26b3e1028ce1f09,1,U19 Huang,Qingming Luo,Huazhong University of Science and Technology,1-U19-MH114821-01,NCBI:txid10090,190381,190381,fMost 190381
connectivity,,STPT,,STPT,,mouse,Strain_Name='C57BL6/Agouti/Swiss'; Pynline_Driver_InjectionSite='PlexinLSLflp_ALM',MOs,,https://download.brainimagelibrary.org/84/aa/84aa97d12a6c17ba/180402_HK_KM_PlexinLSLflp_ALM_femaleA1_processed/,/bil/data/84/aa/84aa97d12a6c17ba/180402_HK_KM_PlexinLSLflp_ALM_femaleA1_processed/,84aa97d12a6c17ba,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,180402_HK_KM_PlexinLSLflp_ALM_femaleA1_processed,84aa97d12a6c17ba,Collection 84aa97d12a6c17ba
connectivity,,STPT,,STPT,,mouse,Strain_Name='C57BL6/Agouti/Swiss'; Pynline_Driver_InjectionSite='PlexinD1_ALM',MOs,,https://download.brainimagelibrary.org/84/aa/84aa97d12a6c17ba/180410_HK_KM_PlexinD1_ALM_female_processed/,/bil/data/84/aa/84aa97d12a6c17ba/180410_HK_KM_PlexinD1_ALM_female_processed/,84aa97d12a6c17ba,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,180410_HK_KM_PlexinD1_ALM_female_processed,84aa97d12a6c17ba,Collection 84aa97d12a6c17ba
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Rbp4-Cre_KL100,MOs Secondary motor area,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500369687/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500369687/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,653195634,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Rbp4-Cre_KL100,MOs Secondary motor area,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500370309/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500370309/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,671544731,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Cux2-IRES-Cre,MOs Secondary motor area,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500370523/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500370523/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,654587288,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,C57Bl6,MOs_5:ACAd_5:MOs_5:MOs/ACAd_2/3/5,,https://download.brainimagelibrary.org/82/e9/82e9592c90c456ef/1U01MH114829-01/SW181030-02A/,/bil/data/82/e9/82e9592c90c456ef/1U01MH114829-01/SW181030-02A/,82e9592c90c456ef,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10090,SW181030-02A,2019 Q2 U01 Dong Level 2 Mini Atlas Data Upload,Level 2 -- Registered fluorescent labeled Tiff images.
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,C57Bl6,MOs_5:MOp-ul:SSp_ll:SSs-bfd,,https://download.brainimagelibrary.org/82/e9/82e9592c90c456ef/1U01MH114829-01/SW180503-02A/,/bil/data/82/e9/82e9592c90c456ef/1U01MH114829-01/SW180503-02A/,82e9592c90c456ef,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10090,SW180503-02A,2019 Q2 U01 Dong Level 2 Mini Atlas Data Upload,Level 2 -- Registered fluorescent labeled Tiff images.
connectivity,Tracer Injected,anterograde tracing,Anterograde,,,mouse,Strain_Name='C57BL/6J';,MOs-mi;MOp-ul;SSp-ul,,https://download.brainimagelibrary.org/e4/2d/e42d6385cc272c17/SW170829-02A/,/bil/data/e4/2d/e42d6385cc272c17/SW170829-02A/,e42d6385cc272c17,1,U19 Huang,"Dong, Hongwei",University of Southern California,1-U19-MH114821-01,NCBI:txid10090,SW170829-02A,e42d6385cc272c17,Collection e42d6385cc272c17
connectivity,Tracer Injected,anterograde tracing,Anterograde,,,mouse,Strain_Name='C57BL/6J';,MOs-mi;MOp-ul;SSp-ul,,https://download.brainimagelibrary.org/e4/2d/e42d6385cc272c17/SW170910-01A/,/bil/data/e4/2d/e42d6385cc272c17/SW170910-01A/,e42d6385cc272c17,1,U19 Huang,"Dong, Hongwei",University of Southern California,1-U19-MH114821-01,NCBI:txid10090,SW170910-01A,e42d6385cc272c17,Collection e42d6385cc272c17
connectivity,Tracer Injected,anterograde tracing,Anterograde,,,mouse,Strain_Name='C57BL/6J';,MOs-mi;MOs-ul;SSp-ul,,https://download.brainimagelibrary.org/e4/2d/e42d6385cc272c17/SW170829-01A/,/bil/data/e4/2d/e42d6385cc272c17/SW170829-01A/,e42d6385cc272c17,1,U19 Huang,"Dong, Hongwei",University of Southern California,1-U19-MH114821-01,NCBI:txid10090,SW170829-01A,e42d6385cc272c17,Collection e42d6385cc272c17
connectivity,Tracer Injected,retrograde tracing,Retrograde,,,mouse,Strain_Name='C57BL/6J';,MOs-ul;VISC;MOp-ul;SSp-ul,,https://download.brainimagelibrary.org/84/c1/84c11fe5e4550ca0/SW170711-03B/,/bil/data/84/c1/84c11fe5e4550ca0/SW170711-03B/,84c11fe5e4550ca0,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10090,SW170711-03B,84c11fe5e4550ca0,Collection 84c11fe5e4550ca0
connectivity,Tracer Injected,retrograde tracing,Retrograde,,,mouse,Strain_Name='C57BL/6J';,MOs;CP;VPL;PF,,https://download.brainimagelibrary.org/d7/a0/d7a0f9003b992e3b/SW180202-01A/,/bil/data/d7/a0/d7a0f9003b992e3b/SW180202-01A/,d7a0f9003b992e3b,1,U19 Huang,"Dong, Hongwei",University of Southern California,"1-RF1-MH114112-01, 1-U19-MH114821-01",NCBI:txid10090,SW180202-01A,d7a0f9003b992e3b,Collection d7a0f9003b992e3b
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,,MOs:CPc:VPL:PF,,https://download.brainimagelibrary.org/f1/6e/f16e93e3ff05538e/2018Q4_U19CSHL/SW180202-02A/,/bil/data/f1/6e/f16e93e3ff05538e/2018Q4_U19CSHL/SW180202-02A/,f16e93e3ff05538e,1,U19 Huang,"Dong, Hongwei",University of Southern California,1-U19-MH114821-01,NCBI:txid10090,SW180202-02A,2018 Q4 U19 CSHL Mini Atlas Data Upload,A collection Level 2 (i.e. registered) mouse brain light microscopy section images for U19 CSHL.
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,C57Bl6,MOs:MOp:EC:fail,,https://download.brainimagelibrary.org/4b/56/4b566d18d8902206/1U19MH114821-01/SW181220-01A/,/bil/data/4b/56/4b566d18d8902206/1U19MH114821-01/SW181220-01A/,4b566d18d8902206,1,U19 Huang,"Dong, Hongwei",University of Southern California,1-U19-MH114821-01,NCBI:txid10090,SW181220-01A,2019 Q2 U19 Huang Level 2 Mini Atlas Data Upload,Level 2 -- Registered fluorescent tracer labeled tiff images.
connectivity,,NA,,,,mouse,C57Bl6,MOs:MOp:ORBm,,https://download.brainimagelibrary.org/82/19/82197a758a3b87d2/1U19MH114821-01/SW190315-05A/,/bil/data/82/19/82197a758a3b87d2/1U19MH114821-01/SW190315-05A/,82197a758a3b87d2,1,U19 Huang,"Dong, Hongwei","University of California, Los Angeles",1-U19-MH114821-01,NCBI:txid10090,SW190315-05,2021 Q4 U19 Huang Level 1 Mini Atlas Data Upload,Level 1 -- Raw Split Channel TIFF Images
connectivity,,NA,,,,mouse,C57Bl6,MOs:MOp:ORBm,,https://download.brainimagelibrary.org/82/19/82197a758a3b87d2/1U19MH114821-01/SW190315-06A/,/bil/data/82/19/82197a758a3b87d2/1U19MH114821-01/SW190315-06A/,82197a758a3b87d2,1,U19 Huang,"Dong, Hongwei","University of California, Los Angeles",1-U19-MH114821-01,NCBI:txid10090,SW190315-06,2021 Q4 U19 Huang Level 1 Mini Atlas Data Upload,Level 1 -- Raw Split Channel TIFF Images
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,NA,MOs:MOp:SSp-bfd:SSp-bfd/SSs,,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180425-03A/,/bil/data/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180425-03A/,e820c8267a0cbedb,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10090,SW180425-03A,2018 Q4 U01 Mini Atlas Data Upload,A collection Level 2 (i.e. registered) mouse brain light microscopy section images for the U01.
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,NA,MOs:MOp:SSp-ul:SSP-n,,https://download.brainimagelibrary.org/f1/6e/f16e93e3ff05538e/2018Q4_U19CSHL/SW181005-03A/,/bil/data/f1/6e/f16e93e3ff05538e/2018Q4_U19CSHL/SW181005-03A/,f16e93e3ff05538e,1,U19 Huang,"Dong, Hongwei",University of Southern California,1-U19-MH114821-01,NCBI:txid10090,SW181005-03A,2018 Q4 U19 CSHL Mini Atlas Data Upload,A collection Level 2 (i.e. registered) mouse brain light microscopy section images for U19 CSHL.
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,,MOs:MOp:SSp-ul:VISC,,https://download.brainimagelibrary.org/d9/b8/d9b827f296313258/1U01MH114829-01/SW190531-02A/,/bil/data/d9/b8/d9b827f296313258/1U01MH114829-01/SW190531-02A/,d9b827f296313258,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10112,SW190531-02A,2019 Q3 U01 Dong Level 2 Mini Atlas Data Upload,Level 2 -- Registered fluorescent labeled Tiff images.
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,NA,MOs:MOp:SSp:SSs,,https://download.brainimagelibrary.org/f1/6e/f16e93e3ff05538e/2018Q4_U19CSHL/SW181005-01A/,/bil/data/f1/6e/f16e93e3ff05538e/2018Q4_U19CSHL/SW181005-01A/,f16e93e3ff05538e,1,U19 Huang,"Dong, Hongwei",University of Southern California,1-U19-MH114821-01,NCBI:txid10090,SW181005-01A,2018 Q4 U19 CSHL Mini Atlas Data Upload,A collection Level 2 (i.e. registered) mouse brain light microscopy section images for U19 CSHL.
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,NA,MOs:MOS/MOp:fail:SSp-bfd,,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180511-01A/,/bil/data/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180511-01A/,e820c8267a0cbedb,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10090,SW180511-01A,2018 Q4 U01 Mini Atlas Data Upload,A collection Level 2 (i.e. registered) mouse brain light microscopy section images for the U01.
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,NA,MOs:SSp-ul:SSp-bfd:SSp-bfd/SSs,,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180425-01A/,/bil/data/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180425-01A/,e820c8267a0cbedb,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10090,SW180425-01A,2018 Q4 U01 Mini Atlas Data Upload,A collection Level 2 (i.e. registered) mouse brain light microscopy section images for the U01.
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,NA,MOs:SSp:CPi:SSs,,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180329-02A/,/bil/data/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180329-02A/,e820c8267a0cbedb,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10090,SW180329-02A,2018 Q4 U01 Mini Atlas Data Upload,A collection Level 2 (i.e. registered) mouse brain light microscopy section images for the U01.
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,,MOs/MOp:MOp/MOs:SSp-bfd/SSs,,https://download.brainimagelibrary.org/d9/b8/d9b827f296313258/1U01MH114829-01/SW190423-09A/,/bil/data/d9/b8/d9b827f296313258/1U01MH114829-01/SW190423-09A/,d9b827f296313258,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10110,SW190423-09A,2019 Q3 U01 Dong Level 2 Mini Atlas Data Upload,Level 2 -- Registered fluorescent labeled Tiff images.
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,NA,MOs/MOp:MOs/MOp:SSp-ul:SSp-bfd,,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180511-02A/,/bil/data/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180511-02A/,e820c8267a0cbedb,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10090,SW180511-02A,2018 Q4 U01 Mini Atlas Data Upload,A collection Level 2 (i.e. registered) mouse brain light microscopy section images for the U01.
spatial transcriptomics,Cell Density,BARseq,,,,mouse,Strain_Name=C57Bl6/Agouti/Swiss,Motor cortex,,https://download.brainimagelibrary.org/06/35/0635a0b3b0954c7e/20191216M1cdhs/,/bil/data/06/35/0635a0b3b0954c7e/20191216M1cdhs/,0635a0b3b0954c7e,1,U19 Huang,Xiaoyin Chen,Cold Spring Harbor Laboratory,5-U19-MH114821-01,NCBI:txid10090,XC116,Correlated gene expression and projection mapping in M1 and A1 using BARseq,Proof of principle in situ sequencing of endogenous genes and correlation of gene expression to projection mapping in M1 and A1 using BARseq
spatial transcriptomics,Cell Density,BARseq,,,,mouse,Strain_Name=C57Bl6/Agouti/Swiss,Motor cortex,,https://download.brainimagelibrary.org/06/35/0635a0b3b0954c7e/20200111M1genes/,/bil/data/06/35/0635a0b3b0954c7e/20200111M1genes/,0635a0b3b0954c7e,1,U19 Huang,Xiaoyin Chen,Cold Spring Harbor Laboratory,5-U19-MH114821-01,NCBI:txid10090,XC-wt2,Correlated gene expression and projection mapping in M1 and A1 using BARseq,Proof of principle in situ sequencing of endogenous genes and correlation of gene expression to projection mapping in M1 and A1 using BARseq
anatomy,,STPT,,STPT,,mouse,NA,Motor Cortex,,https://download.brainimagelibrary.org/91/2d/912d311d56fe1bce/,/bil/data/91/2d/912d311d56fe1bce/,912d311d56fe1bce,1,U01 Lein,Robert Cudmore,"University of California, Davis",None,NCBI:txid10090,abcdef,test2,Will home image volume time series
anatomy,,STPT,,STPT,,mouse,NA,Motor Cortex,,https://download.brainimagelibrary.org/d9/01/d901fb2108458eca/,/bil/data/d9/01/d901fb2108458eca/,d901fb2108458eca,1,U01 Lein,Robert Cudmore,"University of California, Davis",None,NCBI:txid10090,abcdef,test1,A test of data submission. This collection will hold a time series of image volumes and the associated annotations in CSV text files. Project funder ID 1-U01-H114812-01 is a placeholder.
connectivity,,TRIO tracing,,,,mouse,C57Bl6,MPN:SUB:SUB,,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW210927-02A,/bil/data/67/8f/678f4a67584490df/1U19MH114831-01/SW210927-02A,678f4a67584490df,1,U19 Ecker,Hongwei Dong,"University of California, Los Angeles",1-U19-MH114831-01,NCBI:txid10090,SW210927-02,2022 Q1 U19 Ecker Level 1 Mini Atlas Data Upload,Level 1 -- Raw split-channel tiff images
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,,MPO:LPO:LHA:BSTpr,,https://download.brainimagelibrary.org/d9/b8/d9b827f296313258/1U01MH114829-01/SW190712-02A/,/bil/data/d9/b8/d9b827f296313258/1U01MH114829-01/SW190712-02A/,d9b827f296313258,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10133,SW190712-02A,2019 Q3 U01 Dong Level 2 Mini Atlas Data Upload,Level 2 -- Registered fluorescent labeled Tiff images.
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,,MPO:MPO:AVP:MPO,,https://download.brainimagelibrary.org/d9/b8/d9b827f296313258/1U01MH114829-01/SW190716-07A/,/bil/data/d9/b8/d9b827f296313258/1U01MH114829-01/SW190716-07A/,d9b827f296313258,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10137,SW190716-07A,2019 Q3 U01 Dong Level 2 Mini Atlas Data Upload,Level 2 -- Registered fluorescent labeled Tiff images.
connectivity,Tracer Injected,anterograde tracing,Anterograde,,TRUE,mouse,C57Bl6,MPO:PA:VMHc,,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW190916-02A,/bil/data/90/a9/90a90c314769c834/1U01MH114829-01/SW190916-02A,90a90c314769c834,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10090,SW190916-02A,2019 Q4 U01 Dong Level 2 Mini Atlas Data Upload,Level 2 -- Registered fluorescent tracer labeled tiff images.
