Case ID,Species,NCBI Taxonomy,GenoType,Modality,Technique,Anatomical Region,Organization,Investigator,Grant Number,Project,R24 Name,R24 Link,Age,Sex,Viewer Link,AP,ML,DV,Injection Type,Injection Type
SW210301-04,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CP,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210301-04A,NA,NA,NA,0.145,1,-3.5,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210301-04,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210301-04A,NA,NA,NA,-3.88,3.9,-4.1,2. AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210301-04,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210301-04A,NA,NA,NA,-3.88,3.9,-4.3,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210301-03,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,LSr,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210301-03A,NA,NA,NA,0.02,0.75,-3.3,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210301-03,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210301-03A,NA,NA,NA,-3.98,3.75,-3.5,2. AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210301-03,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210301-03A,NA,NA,NA,-3.98,3.75,-3.5,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210301-01,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,ACB,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210301-01A,NA,NA,NA,0.845,0.6,-5.2,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210301-01,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210301-01A,NA,NA,NA,-4.08,3.75,-3.3,2. AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210301-01,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210301-01A,NA,NA,NA,-4.08,3.75,-3.3,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210525-03,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,PVp,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210525-03A,NA,NA,NA,-2.155,0.45,-6.5,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210525-03,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBvv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210525-03A,NA,NA,NA,-3.455,3,-5.5,2. AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210525-03,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBvv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210525-03A,NA,NA,NA,-3.455,3,-5.4,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210525-01,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,vhc,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210525-01A,NA,NA,NA,-0.555,0.05,-2.7,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210525-01,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA3,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210525-01A,NA,NA,NA,-3.455,3,-3.75,2. AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210525-01,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210525-01A,NA,NA,NA,-3.28,3.4,-5.1,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210524-05,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210524-05A,NA,NA,NA,-3.455,3,-5.3,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210524-05,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210524-05A,NA,NA,NA,-3.28,3.3,-5,2. AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210524-05,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/61/90/6190bf65dac65960/1U19MH114831-01/SW210524-05A,NA,NA,NA,-3.28,3.3,-5,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-08A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,ILA,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-08A,NA,NA,NA,1.245,0.3,-2.65,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-08A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBvv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-08A,NA,NA,NA,-3.28,3,-5.35,2. AAV1-hSyn-FLEX-TVA-2A-GFP-2A-G,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-08A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBvv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-08A,NA,NA,NA,-3.28,3,-5.35,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210724-06A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,PVp+MM,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210724-06A,NA,NA,NA,-2.48,0.45,-6.2,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210724-06A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBvv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210724-06A,NA,NA,NA,-3.58,3,-5.1,2. AAV1-hSyn-FLEX-TVA-2A-GFP-2A-G,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210724-06A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBvv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210724-06A,NA,NA,NA,-3.58,3,-5.1,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,LSv+BSTpr,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-04A,NA,NA,NA,0.02,0.6,-4,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA1vv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-04A,NA,NA,NA,-3.08,3,-4.8,2. AAV1-hSyn-FLEX-TVA-2A-GFP-2A-G,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA1vv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-04A,NA,NA,NA,-3.08,3,-4.8,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,LSv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-03A,NA,NA,NA,0.02,3.65,-3.75,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA1vv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-03A,NA,NA,NA,-3.18,3,-5.1,2. AAV1-hSyn-FLEX-TVA-2A-GFP-2A-G,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA1vv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-03A,NA,NA,NA,-3.18,3,-5.1,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,LSr,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-02A,NA,NA,NA,0.845,0.6,-4.25,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA1vv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-02A,NA,NA,NA,-2.98,3.5,-5.3,2. AAV1-hSyn-FLEX-TVA-2A-GFP-2A-G,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA1vv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-02A,NA,NA,NA,-2.98,3.5,-5.3,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210723-06A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,failed,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210723-06A,NA,NA,NA,NA,NA,,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210723-06A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA3,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210723-06A,NA,NA,NA,-3.455,3,-4,2. AAV1-hSyn-FLEX-TVA-2A-GFP-2A-G,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210723-06A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA3,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210723-06A,NA,NA,NA,-3.455,3,-4,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210724-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,PVT,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210724-03A,NA,NA,NA,-0.38,0.1,-3.5,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210724-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBvv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210724-03A,NA,NA,NA,-3.58,3,-5.3,2. AAV1-hSyn-FLEX-TVA-2A-GFP-2A-G,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210724-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBvv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210724-03A,NA,NA,NA,-3.58,3,-5.3,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,ACB,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-01A,NA,NA,NA,0.945,0.6,-4.25,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA3,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-01A,NA,NA,NA,-3.38,3,-4.7,2. AAV1-hSyn-FLEX-TVA-2A-GFP-2A-G,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA3,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-01A,NA,NA,NA,-3.38,3,-4.7,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-05A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,MEApd,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-05A,NA,NA,NA,-1.955,2.4,-5.5,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-05A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-05A,NA,NA,NA,-3.38,3.5,-5.3,2. AAV1-hSyn-FLEX-TVA-2A-GFP-2A-G,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW210926-05A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/be/4e/be4e95b2c36e475b/1U19MH114831-01/SW210926-05A,NA,NA,NA,-3.38,3.5,-5.3,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW220119-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,RE,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW220119-04A,NA,NA,NA,-0.655,0.3,-4.75,1. AAVretro-EF1a-Cre + Cre-dependent AAV-GFP,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW220119-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW220119-04A,NA,NA,NA,-3.58,3.2,-5.2,2. AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW220119-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW220119-04A,NA,NA,NA,-3.58,3.2,-5.2,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW211027-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SI,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW211027-03A,NA,NA,NA,0.745,0.75,-5.3,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW211027-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW211027-03A,NA,NA,NA,-3.28,3,-5.25,2. AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW211027-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,SUBv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW211027-03A,NA,NA,NA,-3.28,3,-5.25,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW220118-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,DP,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW220118-01A,NA,NA,NA,1.42,0.3,3.3,1. AAVretro-EF1a-Cre + Cre-dependent AAV-GFP,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW220118-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA1,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW220118-01A,NA,NA,NA,-3.28,2.5,-1.5,2. AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW220118-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,CA1,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW220118-01A,NA,NA,NA,-3.28,2.5,-1.5,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW211213-03,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,PVH,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW211213-03A,NA,NA,NA,-0.755,0.25,-5.4,1. AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW211213-03,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,BSTdm/mg,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW211213-03A,NA,NA,NA,-0.08,0.6,-5,2. AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
SW211213-03,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent retrograde,BSTdm/mg,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Ecker,BIL,https://download.brainimagelibrary.org/67/8f/678f4a67584490df/1U19MH114831-01/SW211213-03A,NA,NA,NA,-0.08,0.6,-5,3. EnvA G-deleted rabies RVdG-4mCherry,"iontophoresis (5 min, 7secOn/Off) + helper/rabies: pressure (80 nl/40 nl)"
